segment_id,wav_file,path,text
091517_009,091517_009.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_009.wav,﻿politiet har fått mye informasjon 
091517_010,091517_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_010.wav,﻿er så senest i dag at
091517_010,091517_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_010.wav,﻿bomben detonerte ikke fullstendig 
091517_010,091517_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_010.wav,﻿er så senest i dag at
091517_010,091517_010.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_010.wav,﻿bomben detonerte ikke fullstendig 
091517_011,091517_011.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_011.wav,﻿ministrene som skaper bråk og gnisninger 
091517_011,091517_011.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_011.wav,﻿sikkerhetsnivået ble ikke endret 
091517_011,091517_011.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_011.wav,﻿ministrene som skaper bråk og gnisninger 
091517_011,091517_011.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_011.wav,﻿sikkerhetsnivået ble ikke endret 
091517_012,091517_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_012.wav,﻿sa til ntb at du frykter at folk vil melde seg ut av partiet
091517_012,091517_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_012.wav,﻿løpet av dagen har politiet vært meget synlig i bybildet 
091517_012,091517_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_012.wav,﻿sa til ntb at du frykter at folk vil melde seg ut av partiet
091517_012,091517_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_012.wav,﻿løpet av dagen har politiet vært meget synlig i bybildet 
091517_013,091517_013.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_013.wav,﻿gaver grunnlag har
091517_014,091517_014.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_014.wav,﻿ja det det er de sterke tilbakemeldingene som vi har fått
091517_015,091517_015.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_015.wav,﻿gikk inn på landsmøtevedtaket
091517_016,091517_016.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_016.wav,﻿som sa høyre kristelig folkeparti og venstre
091517_017,091517_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_017.wav,﻿du mener venstre ikke er tjent med å stå utenfor
091517_017,091517_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_017.wav,﻿men hvor støtt står etterforskningen 
091517_017,091517_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_017.wav,﻿du mener venstre ikke er tjent med å stå utenfor
091517_017,091517_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_017.wav,﻿men hvor støtt står etterforskningen 
091517_020,091517_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_020.wav,﻿det gjør vi ved å få 
091517_020,091517_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_020.wav,﻿han var med da nordlandsmafiaen smugla tretten kilo amfetamin med småfly i nitten nittitre 
091517_020,091517_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_020.wav,﻿det gjør vi ved å få 
091517_020,091517_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_020.wav,﻿han var med da nordlandsmafiaen smugla tretten kilo amfetamin med småfly i nitten nittitre 
091517_021,091517_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_021.wav,﻿gode posisjoner i en ny regjering der vi kan komme fram
091517_021,091517_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_021.wav,﻿mens politiet og eirik jensen spanet på dem
091517_021,091517_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_021.wav,﻿gode posisjoner i en ny regjering der vi kan komme fram
091517_021,091517_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_021.wav,﻿mens politiet og eirik jensen spanet på dem
091517_022,091517_022.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_022.wav,﻿FRP i regjering men 
091517_024,091517_024.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_024.wav,﻿kan ikke tenke meg at det blir no bedre når det gjelder å gå inn i regjering direkte med
091517_025,091517_025.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_025.wav,﻿som vi står for oss som betyr veldig mye for venstre
091517_026,091517_026.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_026.wav,﻿høyre frp og arbeiderpartiet
091517_027,091517_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_027.wav,﻿blir tapt uansett
091517_027,091517_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_027.wav,﻿han tidligere har skrevet om 
091517_027,091517_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_027.wav,﻿blir tapt uansett
091517_027,091517_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_027.wav,﻿han tidligere har skrevet om 
091517_028,091517_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_028.wav,﻿det er vanskelig
091517_028,091517_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_028.wav,﻿de opplysningene er vi på jakt etter 
091517_028,091517_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_028.wav,﻿det er vanskelig
091517_028,091517_028.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_028.wav,﻿de opplysningene er vi på jakt etter 
091517_029,091517_029.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_029.wav,﻿venstre og krf
091517_030,091517_030.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_030.wav,﻿derfor vi skal inn i regjering
091517_031,091517_031.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_031.wav,﻿hans sak ble avvist i fjor før rettssaken mot Jensen 
091517_032,091517_032.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_032.wav,﻿når vi vinner et valg går vi inn i maktposisjonene
091517_033,091517_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_033.wav,﻿familien ble dømt for heleri 
091517_035,091517_035.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_035.wav,﻿resten har gått tilbake 
091517_036,091517_036.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_036.wav,﻿tidl stortingspolitiker for FRP 
091517_037,091517_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_037.wav,﻿gitt at det blir enig om en politikk man kan stå bak et
091517_037,091517_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_037.wav,﻿frikjent på mandag 
091517_037,091517_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_037.wav,﻿gitt at det blir enig om en politikk man kan stå bak et
091517_037,091517_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_037.wav,﻿frikjent på mandag 
091517_038,091517_038.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_038.wav,﻿bakgrunn i venstre og
091517_039,091517_039.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_039.wav,﻿for å rydde vekk tvil 
091517_040,091517_040.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_040.wav,﻿finne ut hvordan skal man få
091517_041,091517_041.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_041.wav,﻿gode grunner på begge sider og
091517_041,091517_041.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_041.wav,﻿FNS sikkerhetsråd har 
091517_041,091517_041.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_041.wav,﻿gode grunner på begge sider og
091517_041,091517_041.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_041.wav,﻿FNS sikkerhetsråd har 
091517_042,091517_042.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_042.wav,﻿men ifølge USA er det lite FN kan gjøre med Nord-Korea 
091517_044,091517_044.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_044.wav,﻿en viktig for frp å ha med seg på laget
091517_045,091517_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_045.wav,﻿departementene sotra er det er viktig å ha
091517_046,091517_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_046.wav,﻿skal byttes ut fordi de har gjort en dårlig jobb
091517_048,091517_048.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_048.wav,﻿kanskje appellerer sterkest til en del av krf-velgerne
091517_049,091517_049.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_049.wav,﻿slitne politikere har
091517_050,091517_050.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_050.wav,﻿også hadde en skjult kontrakt med sin arbeidsgiver i hjemlandet
091517_051,091517_051.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen07/091517_051.wav,﻿i studio i dag astrid randen
091517_052,091517_052.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_052.wav,﻿selskapet kunne ta beslag i arbeidernes hjem 
091517_054,091517_054.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_054.wav,﻿skylder på et bosnisk rekrutteringsfirma 
091517_059,091517_059.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_059.wav,﻿bemanner opp anleggene 
091517_060,091517_060.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_060.wav,﻿dermed pulveriserer man ansvaret men legger til rette for
091517_062,091517_062.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_062.wav,﻿børge brende slutter i jobben som utenriksminister for å bli president i world
091517_063,091517_063.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_063.wav,﻿ikke klart hvem som tar over statsrådsposten 
091517_069,091517_069.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_069.wav,﻿men h frp-regjeringen kan også samarbeide med andre partier om enkeltsaker 
091517_072,091517_072.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_072.wav,﻿første gang på seks kamper og siden påsketider
091517_075,091517_075.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_075.wav,﻿god prestasjon lisa-marie utland 
091517_077,091517_077.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_077.wav,﻿like etter Reiten med sitt andre 
091517_079,091517_079.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_079.wav,﻿tidlig sjanse for joshua king 
091517_086,091517_086.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_086.wav,﻿og virket frisk 
091517_087,091517_087.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_087.wav,﻿men ikke friskmeldt i dag 
091517_088,091517_088.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_088.wav,﻿vi prøver å se litt 
091517_092,091517_092.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_092.wav,﻿aldri sett før 
091517_093,091517_093.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_093.wav,﻿dagfinn enerly bryter en ny barriere 
091517_095,091517_095.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091517_095.wav,﻿et maraton er førtito km 
09152017_000,09152017_000.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_000.wav,﻿bosniske arbeidere i norge tvinges til å betale halve lønnen tilbake til arbeidsgiver statnett setter i gang
09152017_004,09152017_004.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_004.wav,﻿på skam har blitt teater på dansk i kveld er det premiere i københavn
09152017_009,09152017_009.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_009.wav,﻿tjue bosniske montører kan bli fratatt hus og hjem 
09152017_012,09152017_012.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_012.wav,﻿det var etter å ha blitt varlset at statnett gjorde kontroll hos den kanadiske leverandøren valard i begynnelsen av denne uka
09152017_013,09152017_013.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_013.wav,﻿kanadisk opprinnelse men som jobber over hele 
09152017_015,09152017_015.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_015.wav,﻿statnett mener valard visste mer enn de innrømmer 
09152017_018,09152017_018.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_018.wav,﻿kanadierne har fått frist til mandag 
09152017_019,09152017_019.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_019.wav,﻿statnett garanterer at de bosniske montørene skal få beholde hele lønna
09152017_022,09152017_022.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_022.wav,﻿børge brende går av i 
09152017_026,09152017_026.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_026.wav,﻿det skjer ikke umiddelbart 
09152017_029,09152017_029.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_029.wav,﻿børge brende blir nå president i verdens økonomiske forum 
09152017_031,09152017_031.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_031.wav,﻿dobbelt wef er en organisasjon hvor noen av verdens mest innflytelsesrike
09152017_032,09152017_032.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_032.wav,﻿møter politiske og andre toppledere 
09152017_033,09152017_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_033.wav,﻿han vil ellers bli husket som utenriksministeren som bidro til å normalisere forholdet til kina
09152017_034,09152017_034.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_034.wav,﻿han har dyrket forholdet til USA 
09152017_035,09152017_035.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_035.wav,﻿ikke minst gjennom nær kontakt med obama-administrasjonens utenriksminister 
09152017_036,09152017_036.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_036.wav,﻿nå er det bare noen dager igjen 
09152017_038,09152017_038.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_038.wav,﻿partnerskap mellom næringslivet 
09152017_043,09152017_043.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_043.wav,﻿det var ikke så interessant 
09152017_045,09152017_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_045.wav,﻿på seks år verdens nest største økonomi
09152017_046,09152017_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_046.wav,﻿det har også vært andre krevende saker
09152017_047,09152017_047.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_047.wav,﻿norske interesser på 
09152017_049,09152017_049.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_049.wav,﻿allerede i gang 
09152017_052,09152017_052.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_052.wav,﻿bilder av selve vognen viser at det ikke er store skader
09152017_053,09152017_053.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_053.wav,﻿det finnes bilder på nettet som skal vise selve bomben 
09152017_056,09152017_056.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_056.wav,﻿flere av skadene kom da det oppstod panikk under evakueringen 
09152017_061,09152017_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_061.wav,﻿er den nord-koreanske raketten som kom inn mot landet 
09152017_062,09152017_062.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_062.wav,﻿inne i hovedkvarteret til selvforsvarsstyrkene i hokkaido da alarmen
09152017_063,09152017_063.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_063.wav,﻿informasjon de fikk inn viste raskt at det ikke var noen fare
09152017_064,09152017_064.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_064.wav,﻿for raketten gikk over landet 
09152017_065,09152017_065.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_065.wav,﻿og landet langt unna i stillehavet
09152017_068,09152017_068.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_068.wav,﻿dobbeltdrapet skjedde i desember 
09152017_070,09152017_070.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_070.wav,﻿eirik Jensen kalles prøvelsen 
09152017_072,09152017_072.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_072.wav,﻿et maleri som er kalt prøvelsen 
09152017_076,09152017_076.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_076.wav,﻿en dom vil alltid komme 
09152017_077,09152017_077.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_077.wav,﻿han er vant til stor oppmerksomhet fra pressen 
09152017_082,09152017_082.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_082.wav,﻿nåværende leder er imidlertid av motsatt oppfatning hun samlet i dag partiets
09152017_083,09152017_083.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_083.wav,﻿sentralstyret til møte om fremtiden 
09152017_085,09152017_085.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_085.wav,﻿den siste tida har fleire
09152017_087,09152017_087.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_087.wav,﻿gjennomføre sin prosess 
09152017_089,09152017_089.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_089.wav,﻿for saker som klima og innvandring har skapt konflikt mellom venstre og frp
09152017_091,09152017_091.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_091.wav,﻿sammen med kunstner dag hol knuste
09152017_095,09152017_095.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_095.wav,﻿Erna Solberg og 
09152017_100,09152017_100.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_100.wav,﻿i år har salget på hybridbiler passert tretti tusen
09152017_107,09152017_107.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_107.wav,﻿første sesong har premiere i kveld 
09152017_111,09152017_111.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_111.wav,﻿og mål i 
09152017_114,09152017_114.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_114.wav,﻿ut fra søndagens startrampe for å teste løypa og bakkene i bergen
09152017_115,09152017_115.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_115.wav,﻿blant favorittlagene på søndag 
09152017_120,09152017_120.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_120.wav,﻿om en drøy uke 
09152017_123,09152017_123.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_123.wav,﻿og tidl president i Norges rytterforbund 
09152017_127,09152017_127.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_127.wav,﻿nord-irlands første mulighet i Kampen frispark reddet av ingrid hjelmseth 
09152017_128,09152017_128.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_128.wav,﻿de høstet stryk 
09152017_130,09152017_130.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_130.wav,﻿som på banen i går 
09152017_131,09152017_131.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_131.wav,﻿braktapet for real sociedad har enkelte blitt beskrevet som flaut og pinlig
09152017_135,09152017_135.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_135.wav,﻿og rosenborgtreneren tror forskjellene vil øke 
09152017_138,09152017_138.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen/2017/09152017_138.wav,﻿bosniske arbeidere har vært tvunget til å betale halvparten av 
091617_002,091617_002.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_002.wav,﻿parisavtalen om klima ble 
091617_008,091617_008.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_008.wav,﻿trukket seg fra Trumps tidligere 
091617_009,091617_009.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_009.wav,﻿laget massiv skade i 
091617_014,091617_014.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_014.wav,﻿i natt ble fem personer pågrepet 
091617_016,091617_016.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_016.wav,﻿etter melding om skyting 
091617_017,091617_017.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_017.wav,﻿der gjorde politiet beslag 
091617_019,091617_019.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_019.wav,﻿det er uklart om det ble skutt mot en person
091617_020,091617_020.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_020.wav,﻿blant de arresterte er det 
091617_021,091617_021.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_021.wav,﻿i morgen blir det avgjort om de skal fremstilles for fengsling
091617_023,091617_023.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_023.wav,﻿års forvaring for 
091617_024,091617_024.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_024.wav,﻿for å hjelpe andre 
091617_025,091617_025.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_025.wav,﻿siden hun opplevde sitt livs 
091617_027,091617_027.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_027.wav,﻿hun var en av dem som vitnet mot ham 
091617_033,091617_033.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_033.wav,﻿og bevisstgjøre dem 
091617_034,091617_034.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_034.wav,﻿demonstrasjoner over hele landet 
091617_035,091617_035.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_035.wav,﻿andrea voll voldums sak engasjerte 
091617_037,091617_037.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_037.wav,﻿egentlig føle seg som 
091617_039,091617_039.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_039.wav,﻿skammen har vært tung å bære 
091617_042,091617_042.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_042.wav,﻿full aktivitet med bygging av master mellom agder og rogaland i dag 
091617_043,091617_043.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_043.wav,﻿men avsløringene i Dagsrevyen i går om arbeidsforholdene kaster skygger 
091617_044,091617_044.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_044.wav,﻿at bosniere som jobber for statnett må betale noe av lønnen sin
091617_045,091617_045.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_045.wav,﻿til et bosnisk firma som er underleverandør 
091617_046,091617_046.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_046.wav,﻿slike avtaler som bosnierne ble utsatt for i et statlig selskap
091617_049,091617_049.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_049.wav,﻿registre over Hvilke underleverandører som jobber for statlige selskaper vurderes også 
091617_052,091617_052.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_052.wav,﻿FN har fordømt Nord-Korea etter den siste 
091617_056,091617_056.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_056.wav,﻿raketten som ble 
091617_059,091617_059.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_059.wav,﻿atombombe å utstyre den med 
091617_061,091617_061.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_061.wav,﻿ikke kommer til å stanse 
091617_063,091617_063.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_063.wav,﻿nyhetsbyrået afp var til stede 
091617_064,091617_064.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_064.wav,﻿uttalelser utenlandske journalister får fra innbyggere i Nord-Korea 
091617_065,091617_065.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_065.wav,﻿pleier å følge den offisielle linja 
091617_066,091617_066.wav,../localhome/datasets/NordTrans_TUL/NRK/NRK-Dagsrevyen23/091617_066.wav,﻿det nordkoreanerne blir fortalt er at landet kan stå imot
