segment_id,wav_file,path,text
20180131a-5_059,20180131a-5_059.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_059.wav,﻿og forsvare nestekjærligheten i praktisk politikk 
20180131a-5_069,20180131a-5_069.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_069.wav,﻿femtito organisasjoner et opprop til oss i venstre
20180131a-5_070,20180131a-5_070.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_070.wav,﻿om at de ønsket en egen utviklingsminister
20180131a-5_071,20180131a-5_071.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_071.wav,﻿og venstre lyttet til sivilsamfunnet og norge har fått en egen utviklingsminister gratulerer
20180131a-5_075,20180131a-5_075.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_075.wav,﻿hvordan tenker gard for å bidra til at også denne delen av jeløya-plattformen blir oppfylt og kan vi vente oss en støttende venn her på stortinget for å løfte hele utviklingsfeltet i denne stortingsperioden
20180131a-5_077,20180131a-5_077.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_077.wav,﻿og det er 
20180131a-5_082,20180131a-5_082.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_082.wav,﻿mammon ikke minst velferdsprofitørene 
20180131a-5_083,20180131a-5_083.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_083.wav,﻿vi veit at disse kommersielle aktørene
20180131a-5_085,20180131a-5_085.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_085.wav,﻿de dundrer inn med store økonomiske muskler i ryggen og de presser ut frelsesarmeen bymisjonen
20180131a-5_086,20180131a-5_086.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_086.wav,﻿blå kors og andre viktige ideelle aktører 
20180131a-5_087,20180131a-5_087.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_087.wav,﻿at private tilbud innen velferden kun skal drives av ideelle og ikke av kommersielle
20180131a-5_093,20180131a-5_093.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_093.wav,﻿på vegne av miljøpartiet de grønne 
20180131a-5_098,20180131a-5_098.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_098.wav,﻿mener at Norge hadde trengt en regjeringserklæring 
20180131a-5_099,20180131a-5_099.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_099.wav,﻿mer solidarisk og mer Konservativ 
20180131a-5_102,20180131a-5_102.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_102.wav,﻿mangfoldet og samholdet 
20180131a-5_103,20180131a-5_103.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_103.wav,﻿hun skulle nesten tro at groruddalen ville være seg selv nok og glemme verden rundt
20180131a-5_105,20180131a-5_105.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_105.wav,﻿selv i groruddalen merker vi at rørene i bakken
20180131a-5_106,20180131a-5_106.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_106.wav,﻿ikke lenger klarer å holde regnvannet unna 
20180131a-5_107,20180131a-5_107.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_107.wav,﻿selv i groruddalen 
20180131a-5_108,20180131a-5_108.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_108.wav,﻿som merket vi giften som siver ut i bekkene fra gamle fyllinger og i luften som siver ned i lungene og støyen
20180131a-5_109,20180131a-5_109.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_109.wav,﻿som siver konstant 
20180131a-5_110,20180131a-5_110.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_110.wav,﻿selv i groruddalen 
20180131a-5_111,20180131a-5_111.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_111.wav,﻿så føler de unge seg mer og mer fremmedgjort i et samfunn som krever at de skal prestere
20180131a-5_116,20180131a-5_116.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_116.wav,﻿som en del av verden 
20180131a-5_118,20180131a-5_118.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_118.wav,﻿som gir av seg selv for å skape et bedre samfunn
20180131a-5_120,20180131a-5_120.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_120.wav,﻿å omsette vår uendelige omsorg 
20180131a-5_121,20180131a-5_121.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_121.wav,﻿for våre barn og barnebarn 
20180131a-5_122,20180131a-5_122.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_122.wav,﻿til en politikk 
20180131a-5_123,20180131a-5_123.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_123.wav,﻿som tar vare på de samme barnas framtidige livsgrunnlag
20180131a-5_125,20180131a-5_125.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_125.wav,﻿og tusenvis av mennesker faller utenfor i samfunnet regjeringserklæringen har en lang rekke gode forslag og en enda lengre rekke med gode intensjoner
20180131a-5_127,20180131a-5_127.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_127.wav,﻿men president vi lever i en avgjørende tid
20180131a-5_128,20180131a-5_128.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_128.wav,﻿livet på jorda dør rundt oss hvert år teller
20180131a-5_130,20180131a-5_130.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_130.wav,﻿sto miljøpolitikken så å si på stedet hvil
20180131a-5_131,20180131a-5_131.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_131.wav,﻿i åtte år 
20180131a-5_132,20180131a-5_132.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_132.wav,﻿og de blå-blå har videreført den samme politikken 
20180131a-5_135,20180131a-5_135.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_135.wav,﻿president mange av verdens land satser nå fornybart og bærekraftig og vår nøling kan gjøre at norsk næringsliv går glipp av store muligheter
20180131a-5_137,20180131a-5_137.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_137.wav,﻿til den gamle parafinlyktestolpen 
20180131a-5_139,20180131a-5_139.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_139.wav,﻿og med sterke fagforeninger 
20180131a-5_140,20180131a-5_140.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_140.wav,﻿grønn næringsutvikling er 
20180131a-5_141,20180131a-5_141.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_141.wav,﻿ekte grønt skifte 
20180131a-5_142,20180131a-5_142.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_142.wav,﻿grønt skifte er en kostnadseffektiv forsikring for å ta vare på fremtiden
20180131a-5_143,20180131a-5_143.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_143.wav,﻿er forsikringspremien som trengs 
20180131a-5_145,20180131a-5_145.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_145.wav,﻿kan ødeleggelsene koste opp mot tjue prosent av verdens samlede bnp
20180131a-5_146,20180131a-5_146.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_146.wav,﻿en slik forsikring 
20180131a-5_147,20180131a-5_147.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_147.wav,﻿det konservative valget 
20180131a-5_148,20180131a-5_148.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_148.wav,﻿vi må forandre måten vi gjør ting på 
20180131a-5_149,20180131a-5_149.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_149.wav,﻿for å bevare livsgrunnlaget vårt 
20180131a-5_153,20180131a-5_153.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_153.wav,﻿at vi tør å ta tak i samfunnets skyhøye konsum av den type matvarer klær og forbruksprodukter som ødelegger 
20180131a-5_154,20180131a-5_154.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_154.wav,﻿klima miljø og ikke minst liv rundt om i verden
20180131a-5_155,20180131a-5_155.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_155.wav,﻿og det krever at vi finner tilbake til de grunnleggende menneskelige
20180131a-5_158,20180131a-5_158.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_158.wav,﻿den griper ikke mulighetene og da setter den ikke norge i stand til å møte utfordringene
20180131a-5_173,20180131a-5_173.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_173.wav,﻿nå gjenstår det selvfølgelig å se hva de leverer i praksis men særlig dette grepet med at det
20180131a-5_175,20180131a-5_175.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_175.wav,﻿synes vi er bekymringsverdig jakt og fiske er åpenbart en viktig del 
20180131a-5_176,20180131a-5_176.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_176.wav,﻿vår samhandling med naturen men nå går man fra å se på elgen som et levende vesen i norsk
20180131a-5_180,20180131a-5_180.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_180.wav,﻿vi bygger Norges første plusshus-skole og 
20180131a-5_183,20180131a-5_183.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_183.wav,﻿har blitt gjort vanskeligere ettersom regjeringen har satt opp 
20180131a-5_187,20180131a-5_187.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_187.wav,﻿er synonymt med økte forskjeller 
20180131a-5_190,20180131a-5_190.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_190.wav,﻿er to typer solidaritet 
20180131a-5_191,20180131a-5_191.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_191.wav,﻿så må vi selvfølgelig si at 
20180131a-5_193,20180131a-5_193.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_193.wav,﻿når miljøpartiet de grønne 
20180131a-5_195,20180131a-5_195.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_195.wav,﻿med fattigdomsbekjempelse hvor vi har en rekke tiltak 
20180131a-5_196,20180131a-5_196.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_196.wav,﻿som ville gjort hverdagen betydelig lettere 
20180131a-5_202,20180131a-5_202.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_202.wav,﻿som en forutsetning for at et moderne samfunn et effektivt næringsliv
20180131a-5_203,20180131a-5_203.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_203.wav,﻿da er mitt spørsmål hvordan mener representanten haug at man skal videreutvikle næringslivet i dette landet
20180131a-5_204,20180131a-5_204.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_204.wav,﻿gustavsen for anledningen til å utbrodere grønn næringslivspolitikk
20180131a-5_206,20180131a-5_206.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_206.wav,﻿vi ønsker når det gjelder veier å bruke mindre penger på utvidelse av veikapasitet og bygging av nye veier og mer penger på vedlikehold av eksisterende
20180131a-5_210,20180131a-5_210.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_210.wav,﻿fossile næringer over til fornybare næringer 
20180131a-5_213,20180131a-5_213.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_213.wav,﻿en næring som vil
20180131a-5_214,20180131a-5_214.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_214.wav,﻿sende over hundre og åttifem tusen mennesker ut i arbeidsledighet og som gjør at staten mister milliarder av inntekter
20180131a-5_215,20180131a-5_215.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_215.wav,﻿hvordan mener representanten helge at en skal kunne videreføre og finansiere den velferden dette landet har
20180131a-5_216,20180131a-5_216.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_216.wav,﻿uten olje og gassnæringen 
20180131a-5_218,20180131a-5_218.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_218.wav,﻿det er resultert i tre år med førti tusen tapte arbeidsplasser
20180131a-5_223,20180131a-5_223.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_223.wav,﻿vi mener at vi heller må satse på 
20180131a-5_225,20180131a-5_225.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_225.wav,﻿arbeidsplassene som vi tror kommer til å forsvinne 
20180131a-5_230,20180131a-5_230.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_230.wav,﻿jeg takk for spørsmålet fra
20180131a-5_233,20180131a-5_233.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_233.wav,﻿men byrådet har jo satt i gang en forsøksordning
20180131a-5_235,20180131a-5_235.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_235.wav,﻿sykehjem rundt omkring i 
20180131a-5_241,20180131a-5_241.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_241.wav,﻿bak disse trafikkregulerende tiltakene som er gjennomført i oslo er nettopp å legge til rette for at de som har et særlig behov
20180131a-5_243,20180131a-5_243.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-5_243.wav,﻿til de andre trafikantene 
20180131a-6_001,20180131a-6_001.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_001.wav,﻿at dette ikke er tiden for stø kurs mot høyre
20180131a-6_003,20180131a-6_003.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_003.wav,﻿se bare på framveksten av forskjells-norge 
20180131a-6_004,20180131a-6_004.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_004.wav,﻿Erna Solberg sa at regjeringen ønsker å levere samfunnet videre til våre barn i like god stand som vi mottok det fra våre forfedre 
20180131a-6_005,20180131a-6_005.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_005.wav,﻿det er godt sagt 
20180131a-6_007,20180131a-6_007.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_007.wav,﻿den generasjonen som vokser opp i dag risikerer å bli den første på over hundre år
20180131a-6_009,20180131a-6_009.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_009.wav,﻿mye på grunn av 
20180131a-6_010,20180131a-6_010.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_010.wav,﻿i plattformen skriver de at de vil jobbe for å ta vare på et samfunn med små
20180131a-6_011,20180131a-6_011.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_011.wav,﻿virkelig et land med små 
20180131a-6_012,20180131a-6_012.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_012.wav,﻿i går var den såkalte 
20180131a-6_015,20180131a-6_015.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_015.wav,﻿at ordet og fenomenet finnes 
20180131a-6_016,20180131a-6_016.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_016.wav,﻿de rikeste blir altså rikere mens vanlige familier får mindre å rutte med
20180131a-6_018,20180131a-6_018.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_018.wav,﻿å ta vare på som de skriver i
20180131a-6_019,20180131a-6_019.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_019.wav,﻿kjenne igjen økende ulikhet selv 
20180131a-6_020,20180131a-6_020.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_020.wav,﻿når den foregår rett foran øynene deres
20180131a-6_021,20180131a-6_021.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_021.wav,﻿det vitner om en regjering som ikke forstår 
20180131a-6_022,20180131a-6_022.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_022.wav,﻿det seg med løfter om å spre makt og myndighet men som i praksis
20180131a-6_024,20180131a-6_024.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_024.wav,﻿for det motsatte 
20180131a-6_025,20180131a-6_025.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_025.wav,﻿med skatteletter for dem som har mye
20180131a-6_027,20180131a-6_027.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_027.wav,﻿en privatiseringspolitikk som gir stadig mer makt til velferdsprofitører som presser ut ideelle og svekker mangfoldet
20180131a-6_028,20180131a-6_028.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_028.wav,﻿plattformen regjeringen har lagt fram viser at Norge nå styres av tre privatiseringspartier 
20180131a-6_030,20180131a-6_030.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_030.wav,﻿de kommersielle overta 
20180131a-6_031,20180131a-6_031.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_031.wav,﻿velferdsprofitørene med fullt gjennomslag i regjeringsplattformen 
20180131a-6_032,20180131a-6_032.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_032.wav,﻿og sette ned foten 
20180131a-6_033,20180131a-6_033.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_033.wav,﻿undergraver velferden ikke bare fordi 
20180131a-6_034,20180131a-6_034.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_034.wav,﻿profitørene putter penger som skulle ha gått til
20180131a-6_035,20180131a-6_035.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_035.wav,﻿pleietrengende eldre sårbare barnevernsbarn i egen lomme men også fordi skatteviljen blant folk flest synker når vi ser at skattepengene går til privat berikelse i stedet for
20180131a-6_037,20180131a-6_037.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_037.wav,﻿for å få folk i jobb
20180131a-6_038,20180131a-6_038.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_038.wav,﻿men bemanningsbyråene er ingen redning for velferdsstaten de er en trussel 
20180131a-6_039,20180131a-6_039.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_039.wav,﻿de undergraver retten til fast jobb som er 
20180131a-6_040,20180131a-6_040.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_040.wav,﻿også en regjering 
20180131a-6_041,20180131a-6_041.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_041.wav,﻿som tar sosial dumping og arbeidslivskriminalitet 
20180131a-6_044,20180131a-6_044.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_044.wav,﻿stortinget ber regjeringen fremme sak til stortinget
20180131a-6_045,20180131a-6_045.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_045.wav,﻿med forslag som bidrar til at organisasjonsgraden 
20180131a-6_046,20180131a-6_046.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_046.wav,﻿kan økes som en anerkjennelse av betydningen av at mange arbeidstakere
20180131a-6_047,20180131a-6_047.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_047.wav,﻿ønsker et mer organisert arbeidsliv 
20180131a-6_050,20180131a-6_050.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_050.wav,﻿i tjue seksten fikk åtti tusen 
20180131a-6_051,20180131a-6_051.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_051.wav,﻿fast jobb gjennom bemanningsbransjen 
20180131a-6_052,20180131a-6_052.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_052.wav,﻿for mange er bransjen en døråpner inn i arbeidslivet
20180131a-6_057,20180131a-6_057.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_057.wav,﻿noen trenger hjelp inn i arbeidslivet 
20180131a-6_061,20180131a-6_061.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_061.wav,﻿løsarbeiderregimet er naturligvis 
20180131a-6_062,20180131a-6_062.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_062.wav,﻿at entreprenørene ansetter folk til prosjektene sine som de gjorde fram til
20180131a-6_066,20180131a-6_066.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_066.wav,﻿med er alle enige om at vi skal ha et organisert og seriøst arbeidsliv men bemanningsbransjen er en regulert bransje
20180131a-6_067,20180131a-6_067.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_067.wav,﻿som server norsk næringsliv 
20180131a-6_068,20180131a-6_068.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_068.wav,﻿av et eventuelt forbud mot bemanningsbransjen 
20180131a-6_071,20180131a-6_071.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_071.wav,﻿organisert på byggeplassene i Oslo førti prosent er i snitt 
20180131a-6_073,20180131a-6_073.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_073.wav,﻿over de fortrenger fast ansettelse fortrenger 
20180131a-6_075,20180131a-6_075.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_075.wav,﻿om organisert arbeidsliv 
20180131a-6_076,20180131a-6_076.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_076.wav,﻿det er for en politikk som i praksis bereder grunnen for
20180131a-6_078,20180131a-6_078.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_078.wav,﻿i en fagforening 
20180131a-6_080,20180131a-6_080.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_080.wav,﻿president arbeiderne forsvinner ikke selv om bemanningsbyråene forbys
20180131a-6_081,20180131a-6_081.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_081.wav,﻿bygningsarbeidere til å 
20180131a-6_082,20180131a-6_082.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_082.wav,﻿med utleie av arbeidskraft i kommersiell regi
20180131a-6_084,20180131a-6_084.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_084.wav,﻿opphold leide inn folk fra bedrifter med tariffavtale som har lærlinger som satser på produktivitet og kompetanse for de ansatte
20180131a-6_085,20180131a-6_085.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_085.wav,﻿det er femdagerskontrakter så det undergraver muligheten for
20180131a-6_086,20180131a-6_086.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_086.wav,﻿for yrkesfagenes framtid og for det seriøse arbeidslivet 
20180131a-6_091,20180131a-6_091.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_091.wav,﻿partiet å ta utgangspunkt i våre forslag og vår politikk
20180131a-6_092,20180131a-6_092.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_092.wav,﻿for å redusere forskjellene i Norge 
20180131a-6_094,20180131a-6_094.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_094.wav,﻿at det kan bli flertall for 
20180131a-6_095,20180131a-6_095.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_095.wav,﻿det er fullt mulig å få til viktige grep det viktigste er å sikre at flere organiserer seg at det er
20180131a-6_097,20180131a-6_097.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_097.wav,﻿på en progressiv politikk på det området men 
20180131a-6_098,20180131a-6_098.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_098.wav,﻿tror det er fullt mulig når man ser at den sittende regjeringens politikk øker forskjellene og
20180131a-6_100,20180131a-6_100.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_100.wav,﻿regjeringspartiene på den andre siden
20180131a-6_103,20180131a-6_103.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_103.wav,﻿klokt å si forskjeller så ofte som mulig 
20180131a-6_107,20180131a-6_107.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_107.wav,﻿å få et flertall 
20180131a-6_108,20180131a-6_108.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_108.wav,﻿på Stortinget til å 
20180131a-6_111,20180131a-6_111.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_111.wav,﻿i skattepolitikken og også i kampen mot at skattepengene våre forsvinner ut til privat profitt kan få et flertall som sørger for at
20180131a-6_113,20180131a-6_113.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_113.wav,﻿som rettferdighet og sikrer at skattepengene våre går til velferd og ikke til å berike
20180131a-6_114,20180131a-6_114.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_114.wav,﻿kontroll på hvor mange som kjem inn
20180131a-6_122,20180131a-6_122.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_122.wav,﻿å sette ned bommen 
20180131a-6_123,20180131a-6_123.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_123.wav,﻿regulering av arbeidsinnvandringen fra eøs-området selv om det er en drivende faktor ifølge forskning og erfaring fra fagforeningene
20180131a-6_129,20180131a-6_129.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_129.wav,﻿dette fører til 
20180131a-6_131,20180131a-6_131.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_131.wav,﻿enkelt tiltak som vil løse de omfattende utfordringene 
20180131a-6_134,20180131a-6_134.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_134.wav,﻿å utvide universelle velferdsordninger vi ønsker at det på sikt skal 
20180131a-6_136,20180131a-6_136.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_136.wav,﻿til over nitti prosent 
20180131a-6_139,20180131a-6_139.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_139.wav,﻿vi ønsker også 
20180131a-6_144,20180131a-6_144.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_144.wav,﻿det resulterte i jeløya-plattformen og en utvidet regjering med høyre fremskrittspartiet og venstre
20180131a-6_145,20180131a-6_145.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131a-6_145.wav,﻿det er historisk 
