,wav_file,path,source,text,segment_id
12240,040518_025.wav,../../datasets/NordTrans_TUL/train_small/NRK/040518_025.wav,NRK,få bedre muligheter til å vokse og konkurrere,NRK_040518_025
12241,09192017_139.wav,../../datasets/NordTrans_TUL/train_small/NRK/09192017_139.wav,NRK,i et nytt intervju kom rådmannen ,NRK_09192017_139
12242,20180502-6_097.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-6_097.wav,Stortinget,flyplassen i utgangspunktet er definert som ,Stortinget_20180502-6_097
12243,20180131a-1_094.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-1_094.wav,Stortinget,arbeiderpartiet vil satse mer på denne oppskriften som har tjent norge godt,Stortinget_20180131a-1_094
12244,04012018_087.wav,../../datasets/NordTrans_TUL/train_small/NRK/04012018_087.wav,NRK,sterling er lyspunktet i en ellers utfordrende hverdag for tøyenungdommen det er mange som håper på en større satsing enn frivillige sterling,NRK_04012018_087
12245,112217_003.wav,../../datasets/NordTrans_TUL/train_small/NRK/112217_003.wav,NRK,må vi vite om det som skjer no politisk kvarter gir deg seks viktige fakta om budsjettforhandlingane,NRK_112217_003
12246,04032018_145.wav,../../datasets/NordTrans_TUL/train_small/NRK/04032018_145.wav,NRK,de bruker mulighetene de har med sjalet ,NRK_04032018_145
12247,042017_009.wav,../../datasets/NordTrans_TUL/train_small/NRK/042017_009.wav,NRK,men virkeligheten har mer enn ett aspekt,NRK_042017_009
12248,20180131a-3_060.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-3_060.wav,Stortinget,i både små og store kommuner ,Stortinget_20180131a-3_060
12249,20180410-2_022.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-2_022.wav,Stortinget,så blir det uro og motstanden øker statsråden sier at innbyggertallet skal bety mer for å løse framtidens oppgaver,Stortinget_20180410-2_022
12250,N2_060108_NRK_SDA_NO_856.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060108_NRK_SDA_NO_856.wav,Rundkast,nei  det går på antall musikere  og det er ti variasjoner,Rundkast_N2_060108_NRK_SDA_NO_856
12251,N2_950722_NRK_VPL_NO_253.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_950722_NRK_VPL_NO_253.wav,Rundkast,i går som spurte oss hva som var nytt,Rundkast_N2_950722_NRK_VPL_NO_253
12252,20180502-5_245.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_245.wav,Stortinget,begrenset til kampen mot isil,Stortinget_20180502-5_245
12253,20180424-5_219.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-5_219.wav,Stortinget,det er en viktig problemstilling ,Stortinget_20180424-5_219
12254,21012018_097.wav,../../datasets/NordTrans_TUL/train_small/NRK/21012018_097.wav,NRK,men småbarnsmoren er redd for å bli straffet,NRK_21012018_097
12255,20180131b-11_061.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-11_061.wav,Stortinget,eit tillitsbasert og effektivt partssamarbeid med høg legitimitet føreset oppslutning om organisasjonane,Stortinget_20180131b-11_061
12256,20180502-7_231.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-7_231.wav,Stortinget,jeg har vært gjennom flere slike utflyttingsprosesser,Stortinget_20180502-7_231
12257,093017_016.wav,../../datasets/NordTrans_TUL/train_small/NRK/093017_016.wav,NRK,viser ikke rødt nivå ,NRK_093017_016
12258,20180508-5_027.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-5_027.wav,Stortinget,veldig vanskelig for vanlige folk å ta ,Stortinget_20180508-5_027
12259,013014_065.wav,../../datasets/NordTrans_TUL/train_small/NRK/013014_065.wav,NRK,når du legger til rus ,NRK_013014_065
12260,082814_000.wav,../../datasets/NordTrans_TUL/train_small/NRK/082814_000.wav,NRK,trusler fra forskjellige ekstremistiske miljøer ,NRK_082814_000
12261,20180424-2_076.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-2_076.wav,Stortinget,for familier og for dem som sliter direkte med rus og,Stortinget_20180424-2_076
12262,12082017_031.wav,../../datasets/NordTrans_TUL/train_small/NRK/12082017_031.wav,NRK,jerusalem tilhører araberne roper de i kairos gater ,NRK_12082017_031
12263,20180424-6_027.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-6_027.wav,Stortinget,for samfunnets tillit til barnevernet ,Stortinget_20180424-6_027
12264,02042018_038.wav,../../datasets/NordTrans_TUL/train_small/NRK/02042018_038.wav,NRK,nordmennene skulle være rådgivere og kun avfyre skudd i selvforsvar ,NRK_02042018_038
12265,N2_051113_NRK_SDA_NO_956.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051113_NRK_SDA_NO_956.wav,Rundkast, og straffe andre fysisk gjer ikkje berre vondt på kroppen ,Rundkast_N2_051113_NRK_SDA_NO_956
12266,090117_005.wav,../../datasets/NordTrans_TUL/train_small/NRK/090117_005.wav,NRK,må telles manuelt ,NRK_090117_005
12267,20180131c-3_078.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-3_078.wav,Stortinget,og dernest må vi bruke de politiske verktøyene vi har til rådighet for å sørge for at kvinner og menns likeverd,Stortinget_20180131c-3_078
12268,N2_060305_NRK_SDA_NO_723.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060305_NRK_SDA_NO_723.wav,Rundkast,linjer over mange hundre år ,Rundkast_N2_060305_NRK_SDA_NO_723
12269,20180509-2_081.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_081.wav,Stortinget,hva mener statsråden er det viktigste tiltaket regjeringen kan bidra med for å løse utfordringene i oslo,Stortinget_20180509-2_081
12270,20180131a-3_045.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-3_045.wav,Stortinget,det er nemlig til forveksling likt ,Stortinget_20180131a-3_045
12271,12302017_020.wav,../../datasets/NordTrans_TUL/train_small/NRK/12302017_020.wav,NRK,som han skulle overlevere i moskva,NRK_12302017_020
12272,N2_051113_NRK_SDA_NO_964.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051113_NRK_SDA_NO_964.wav,Rundkast, så minner det om tingretten i sogn som frikjende ein mann ,Rundkast_N2_051113_NRK_SDA_NO_964
12273,11152017_129.wav,../../datasets/NordTrans_TUL/train_small/NRK/11152017_129.wav,NRK,får hjelp tidlig ,NRK_11152017_129
12274,N2_060505_NRK_HON_NO_634.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_634.wav,Rundkast,venstre felt er stengt i forbindelse med bilberging men politiet forventer at veien blir ryddet raskt nå,Rundkast_N2_060505_NRK_HON_NO_634
12275,110317_020.wav,../../datasets/NordTrans_TUL/train_small/NRK/110317_020.wav,NRK,tydelig på at ,NRK_110317_020
12276,20180424-4_228.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-4_228.wav,Stortinget,til å sikre verdighet og den behandlingen som trengs ,Stortinget_20180424-4_228
12277,121917_009.wav,../../datasets/NordTrans_TUL/train_small/NRK/121917_009.wav,NRK,flere har fått enerom ,NRK_121917_009
12278,N2_051201_NRK_POK_NO_101.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051201_NRK_POK_NO_101.wav,Rundkast,sagt at en slik heving kan føre til mer kameraderi,Rundkast_N2_051201_NRK_POK_NO_101
12279,101117_042.wav,../../datasets/NordTrans_TUL/train_small/NRK/101117_042.wav,NRK,dårlig for landet ,NRK_101117_042
12280,26042018_165.wav,../../datasets/NordTrans_TUL/train_small/NRK/26042018_165.wav,NRK,våre beste vinteridrettsutøvere ,NRK_26042018_165
12281,N2_051203_NRK_UKS_NO_652.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051203_NRK_UKS_NO_652.wav,Rundkast,cirka femti ganger i alle fall siste året ,Rundkast_N2_051203_NRK_UKS_NO_652
12282,20180424-5_206.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-5_206.wav,Stortinget,det vi egentlig skal snakke om ,Stortinget_20180424-5_206
12283,N2_060331_NRK_HON_NO_555.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060331_NRK_HON_NO_555.wav,Rundkast, og på drammenbanen kjøres det buss i steden for tog mellom skøyen og drammen fra i dag klokka nitten førti,Rundkast_N2_060331_NRK_HON_NO_555
12284,09272017_116.wav,../../datasets/NordTrans_TUL/train_small/NRK/09272017_116.wav,NRK,dagens fangst blir samlet ,NRK_09272017_116
12285,N2_060524_NRK_D18_NO_791.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060524_NRK_D18_NO_791.wav,Rundkast, det er feil ,Rundkast_N2_060524_NRK_D18_NO_791
12286,N2_051219_NRK_D17_NO_252.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051219_NRK_D17_NO_252.wav,Rundkast,så du trur du må må hjem ,Rundkast_N2_051219_NRK_D17_NO_252
12287,111617_004.wav,../../datasets/NordTrans_TUL/train_small/NRK/111617_004.wav,NRK,hva kjennetegner stemmesedlene som får ,NRK_111617_004
12288,N2_050224_NRK_HON_NO_496.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050224_NRK_HON_NO_496.wav,Rundkast,oppbudet fikk en del av rapporten i handa og reporter bjørn myklebust du var tilstede på denne seansen,Rundkast_N2_050224_NRK_HON_NO_496
12289,N2_050604_NRK_VPL_NO_462.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050604_NRK_VPL_NO_462.wav,Rundkast, og de har samarbeidet med advokat o`connor,Rundkast_N2_050604_NRK_VPL_NO_462
12290,07182017_066.wav,../../datasets/NordTrans_TUL/train_small/NRK/07182017_066.wav,NRK,for store konsekvenser for,NRK_07182017_066
12291,12312017_009.wav,../../datasets/NordTrans_TUL/train_small/NRK/12312017_009.wav,NRK,to demonstranter ble skutt og drept i denne byen i går,NRK_12312017_009
12292,13032018_099.wav,../../datasets/NordTrans_TUL/train_small/NRK/13032018_099.wav,NRK,fra giganten real madrid ,NRK_13032018_099
12293,09132017_122.wav,../../datasets/NordTrans_TUL/train_small/NRK/09132017_122.wav,NRK,og gjøre det lettere for de som kommer etter,NRK_09132017_122
12294,N2_060505_NRK_HON_NO_1124.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_1124.wav,Rundkast, gjennom sesongen så tror jeg det jevner seg ut,Rundkast_N2_060505_NRK_HON_NO_1124
12295,N2_050426_NRK_D18_NO_390.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050426_NRK_D18_NO_390.wav,Rundkast, egenindustri  først og fremst fiskeforedlingsindustrien ,Rundkast_N2_050426_NRK_D18_NO_390
12296,N2_050523_NRK_HON_NO_202.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050523_NRK_HON_NO_202.wav,Rundkast,så tidspunktet for varmebehandlingen er fast ,Rundkast_N2_050523_NRK_HON_NO_202
12297,041416_033.wav,../../datasets/NordTrans_TUL/train_small/NRK/041416_033.wav,NRK,sårbare ungdommer for død og,NRK_041416_033
12298,12192017_083.wav,../../datasets/NordTrans_TUL/train_small/NRK/12192017_083.wav,NRK,ikke skal ha tilgang ,NRK_12192017_083
12299,N2_030510_NRK_UKS_NO_620.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030510_NRK_UKS_NO_620.wav,Rundkast, har bli no av den regjeringa bondevik,Rundkast_N2_030510_NRK_UKS_NO_620
12300,20180509-1_008.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-1_008.wav,Stortinget,men en viktig del er at vi på stortinget,Stortinget_20180509-1_008
12301,N2_030510_NRK_VPL_NO_648.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030510_NRK_VPL_NO_648.wav,Rundkast,der var det bare hvite kvinner som ble betrodd kunsten å skrive på maskin,Rundkast_N2_030510_NRK_VPL_NO_648
12302,N2_050201_NRK_D17_NO_365.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050201_NRK_D17_NO_365.wav,Rundkast, i forkant av samtalene mellom utenriksminister _sergeylav _rof,Rundkast_N2_050201_NRK_D17_NO_365
12303,20180502-5_094.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_094.wav,Stortinget,tallet øker stadig ,Stortinget_20180502-5_094
12304,20180508-4_132.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-4_132.wav,Stortinget,forvaltning av landbrukseiendommer og matproduksjon ,Stortinget_20180508-4_132
12305,12122017_069.wav,../../datasets/NordTrans_TUL/train_small/NRK/12122017_069.wav,NRK,etter radioaktive utslipp ,NRK_12122017_069
12306,20180508-4_350.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-4_350.wav,Stortinget,fremskrittspartiet og venstre ,Stortinget_20180508-4_350
12307,020217_019.wav,../../datasets/NordTrans_TUL/train_small/NRK/020217_019.wav,NRK,med europa de allierte resten av verden ikke sant,NRK_020217_019
12308,20180508-1_218.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-1_218.wav,Stortinget,skal bruke loven for ,Stortinget_20180508-1_218
12309,20180502-7_137.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-7_137.wav,Stortinget,i denne salen har kalt for en historisk satsing,Stortinget_20180502-7_137
12310,20180321-3_192.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-3_192.wav,Stortinget,at det altså henholdsvis oslo kommune,Stortinget_20180321-3_192
12311,053118_006.wav,../../datasets/NordTrans_TUL/train_small/NRK/053118_006.wav,NRK,men kan vi risikere å miste villaksen,NRK_053118_006
12312,20180131b-5_153.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-5_153.wav,Stortinget,og dommere skal få økt kompetanse på barn ,Stortinget_20180131b-5_153
12313,111517_023.wav,../../datasets/NordTrans_TUL/train_small/NRK/111517_023.wav,NRK,ikke fulgt opp av norges bank,NRK_111517_023
12314,N2_021003_NRK_HON_NO_96.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_021003_NRK_HON_NO_96.wav,Rundkast, regjeringspartiene imøte før men i dag så har dere brukt ganske harde ord om dette budsjettforslaget,Rundkast_N2_021003_NRK_HON_NO_96
12315,20180424-5_039.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-5_039.wav,Stortinget,med å lykkes ,Stortinget_20180424-5_039
12316,30042018_069.wav,../../datasets/NordTrans_TUL/train_small/NRK/30042018_069.wav,NRK,forsøplingsproblem langs hele kysten ,NRK_30042018_069
12317,N2_950617_NRK_VPL_NO_384.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_950617_NRK_VPL_NO_384.wav,Rundkast, på amager,Rundkast_N2_950617_NRK_VPL_NO_384
12318,N2_051016_NRK_SDA_NO_862.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051016_NRK_SDA_NO_862.wav,Rundkast,er han usikker på hva han skal gjøre framover ,Rundkast_N2_051016_NRK_SDA_NO_862
12319,N2_030222_NRK_HON_NO_571.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030222_NRK_HON_NO_571.wav,Rundkast,og grunnen til det er at da tar vi virkelig skrittet inn i ,Rundkast_N2_030222_NRK_HON_NO_571
12320,N2_060205_NRK_SDA_NO_101.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_101.wav,Rundkast,for spesifikt på det annet enn å si at de som har god innsikt i hvordan dette regimet fungerer,Rundkast_N2_060205_NRK_SDA_NO_101
12321,20180426-2_090.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-2_090.wav,Stortinget,særlig godt ut av,Stortinget_20180426-2_090
12322,20180502-5_104.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_104.wav,Stortinget,med anslagsvis åtti prosent av den totale humanitære responsen,Stortinget_20180502-5_104
12323,27032018_085.wav,../../datasets/NordTrans_TUL/train_small/NRK/27032018_085.wav,NRK,utviser samme antall,NRK_27032018_085
12324,20180508-7_032.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-7_032.wav,Stortinget,bekreftelse på framtidig støtte ,Stortinget_20180508-7_032
12325,20180131c-4_165.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-4_165.wav,Stortinget,på skolens viktigste ressurs som er læreren,Stortinget_20180131c-4_165
12326,N2_051124_NRK_POK_NO_185.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051124_NRK_POK_NO_185.wav,Rundkast,eller hvor mye forsvinner slik vi opplevd tidligere med sånne,Rundkast_N2_051124_NRK_POK_NO_185
12327,N2_030714_NRK_HON_NO_325.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030714_NRK_HON_NO_325.wav,Rundkast, du mener jeg skal dra opp der for å gå de siste hundre meterne altså ,Rundkast_N2_030714_NRK_HON_NO_325
12328,112817_024.wav,../../datasets/NordTrans_TUL/train_small/NRK/112817_024.wav,NRK,det er ganske ,NRK_112817_024
12329,20180424-5_112.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-5_112.wav,Stortinget,oljebaserte produkter og skape nye grønne arbeidsplasser ,Stortinget_20180424-5_112
12330,110517_036.wav,../../datasets/NordTrans_TUL/train_small/NRK/110517_036.wav,NRK,han har gjort ,NRK_110517_036
12331,20180131a-5_204.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-5_204.wav,Stortinget,gustavsen for anledningen til å utbrodere grønn næringslivspolitikk,Stortinget_20180131a-5_204
12332,091817_044.wav,../../datasets/NordTrans_TUL/train_small/NRK/091817_044.wav,NRK,nrk en ny dokumentar serie med navnet ,NRK_091817_044
12333,20180508-4_154.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-4_154.wav,Stortinget,heller ingen ny debatt ,Stortinget_20180508-4_154
12334,08142017_084.wav,../../datasets/NordTrans_TUL/train_small/NRK/08142017_084.wav,NRK,de er grasrota i forsvaret ,NRK_08142017_084
12335,20180131b-8_157.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-8_157.wav,Stortinget,fellesskapsløsningene som er ,Stortinget_20180131b-8_157
12336,11152017_125.wav,../../datasets/NordTrans_TUL/train_small/NRK/11152017_125.wav,NRK,jonas gahr støre skal på helsesøsters kontor ,NRK_11152017_125
12337,122517_009.wav,../../datasets/NordTrans_TUL/train_small/NRK/122517_009.wav,NRK,at han er dømt for underslag ,NRK_122517_009
12338,07142017_052.wav,../../datasets/NordTrans_TUL/train_small/NRK/07142017_052.wav,NRK,rie har ventet på operasjon i mange år,NRK_07142017_052
12339,20180502-2_128.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-2_128.wav,Stortinget,så godt tilbud som ,Stortinget_20180502-2_128
12340,N2_030515_NRK_HON_NO_579.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030515_NRK_HON_NO_579.wav,Rundkast,trenger vi mere penger for det blir flere elever ,Rundkast_N2_030515_NRK_HON_NO_579
12341,N2_050416_NRK_UKS_NO_215.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050416_NRK_UKS_NO_215.wav,Rundkast,ikke lar tvilen komme komme i sitt sinn ,Rundkast_N2_050416_NRK_UKS_NO_215
12342,122617_041.wav,../../datasets/NordTrans_TUL/train_small/NRK/122617_041.wav,NRK,om den russiske marinen ,NRK_122617_041
12343,20180424-3_003.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-3_003.wav,Stortinget,det skal være tilgang til høykvalitetsbehandling for oss som bor og lever våre liv er,Stortinget_20180424-3_003
12344,10182017_121.wav,../../datasets/NordTrans_TUL/train_small/NRK/10182017_121.wav,NRK,vindmøllene flyter ved hjelp av en stor ballasttank,NRK_10182017_121
12345,09032018_031.wav,../../datasets/NordTrans_TUL/train_small/NRK/09032018_031.wav,NRK,om var uklart hvordan prisen til butikkene skal settes,NRK_09032018_031
12346,20180502-2_183.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-2_183.wav,Stortinget,er tiltak som er viktig for at barnehjemsbarn skal få,Stortinget_20180502-2_183
12347,N2_050606_NRK_D17_NO_248.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050606_NRK_D17_NO_248.wav,Rundkast,på spørsmål om formen svarte han slik,Rundkast_N2_050606_NRK_D17_NO_248
12348,16042018_174.wav,../../datasets/NordTrans_TUL/train_small/NRK/16042018_174.wav,NRK,har aldri fått saken på sitt bord han har heller ikke etterforsket påstandene om tortur,NRK_16042018_174
12349,092317_036.wav,../../datasets/NordTrans_TUL/train_small/NRK/092317_036.wav,NRK,behovet for regnbueflagg er nærmest umettelig ,NRK_092317_036
12350,08232017_173.wav,../../datasets/NordTrans_TUL/train_small/NRK/08232017_173.wav,NRK,tre år senere tar hun til motmæle ,NRK_08232017_173
12351,N2_050217_NRK_D18_NO_490.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050217_NRK_D18_NO_490.wav,Rundkast, lindbergsaken har fått samme plass som,Rundkast_N2_050217_NRK_D18_NO_490
12352,N2_021003_NRK_HON_NO_371.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_021003_NRK_HON_NO_371.wav,Rundkast, hvordan vi skal få opp produktiviteten,Rundkast_N2_021003_NRK_HON_NO_371
12353,08062017_119.wav,../../datasets/NordTrans_TUL/train_small/NRK/08062017_119.wav,NRK,ja lise og carina i enschede var det hjemmepublikum som avgjorde finalen for,NRK_08062017_119
12354,020614_044.wav,../../datasets/NordTrans_TUL/train_small/NRK/020614_044.wav,NRK,komfortable med at det er fordeler ,NRK_020614_044
12355,N2_030505_NRK_D12_NO_221.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D12_NO_221.wav,Rundkast,neppe noen som har vært i brussel har unngått å legge merke til flystøyen,Rundkast_N2_030505_NRK_D12_NO_221
12356,20180502-3_130.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-3_130.wav,Stortinget,at vi har kontantstøtte ,Stortinget_20180502-3_130
12357,N2_060524_NRK_HON_NO_526.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060524_NRK_HON_NO_526.wav,Rundkast,blandt andre mauritsius elfenbenskysten og nicaragua,Rundkast_N2_060524_NRK_HON_NO_526
12358,011217_029.wav,../../datasets/NordTrans_TUL/train_small/NRK/011217_029.wav,NRK,som hatt politiske konsekvenser som,NRK_011217_029
12359,20180502-6_270.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-6_270.wav,Stortinget,og mindre om ,Stortinget_20180502-6_270
12360,N2_060310_NRK_D17_NO_368.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060310_NRK_D17_NO_368.wav,Rundkast,i dag behandlet styret saken  ,Rundkast_N2_060310_NRK_D17_NO_368
12361,20180131b-7_084.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-7_084.wav,Stortinget,og kutt i bilstøtteordninga ,Stortinget_20180131b-7_084
12362,20180131c-3_069.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-3_069.wav,Stortinget,ansvar for å tilrettelegge for bedre forebygging og økt bevissthet rundt problematikken ,Stortinget_20180131c-3_069
12363,08312017_163.wav,../../datasets/NordTrans_TUL/train_small/NRK/08312017_163.wav,NRK,hvert eneste år kommer tusenvis av mennesker hit til familiegården ,NRK_08312017_163
12364,N2_060205_NRK_SDA_NO_601.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_601.wav,Rundkast,og det er vårt hovedargument,Rundkast_N2_060205_NRK_SDA_NO_601
12365,20180508-6_008.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-6_008.wav,Stortinget,og igjen nede i merknadene,Stortinget_20180508-6_008
12366,N2_050615_NRK_D18_NO_10.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050615_NRK_D18_NO_10.wav,Rundkast,og u d historikere mener det bør opprettes en uavhengig kommisjon for å granske utenriksdepartementet ,Rundkast_N2_050615_NRK_D18_NO_10
12367,120517_039.wav,../../datasets/NordTrans_TUL/train_small/NRK/120517_039.wav,NRK,på besøk hos en venn ,NRK_120517_039
12368,12062017_167.wav,../../datasets/NordTrans_TUL/train_small/NRK/12062017_167.wav,NRK,å tenke på at han kan ha blitt frarøvet sitt største ,NRK_12062017_167
12369,090917_056.wav,../../datasets/NordTrans_TUL/train_small/NRK/090917_056.wav,NRK,uvant å sitte på en ferrari ,NRK_090917_056
12370,20180131b-2_072.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-2_072.wav,Stortinget,enkeltindividet faktisk er informert ,Stortinget_20180131b-2_072
12371,N2_050426_NRK_D18_NO_71.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050426_NRK_D18_NO_71.wav,Rundkast, vi har fått mulighet til å konkurrere på like vilkår med bokklubbene ,Rundkast_N2_050426_NRK_D18_NO_71
12372,27042018_111.wav,../../datasets/NordTrans_TUL/train_small/NRK/27042018_111.wav,NRK,russebuksene er på for ,NRK_27042018_111
12373,11172017_027.wav,../../datasets/NordTrans_TUL/train_small/NRK/11172017_027.wav,NRK,vi har teatrene vært et sted hvor mennene kan,NRK_11172017_027
12374,N2_050918_NRK_SDA_NO_358.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050918_NRK_SDA_NO_358.wav,Rundkast,ressursministeren sier og og ,Rundkast_N2_050918_NRK_SDA_NO_358
12375,N2_050523_NRK_HON_NO_476.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050523_NRK_HON_NO_476.wav,Rundkast, så fort som mulig med dei svarane  sånn at vi kan starta opp det viktige arbeidet som vi skal gjere ,Rundkast_N2_050523_NRK_HON_NO_476
12376,021215_006.wav,../../datasets/NordTrans_TUL/train_small/NRK/021215_006.wav,NRK,et særlig problem at dette,NRK_021215_006
12377,N2_060408_NRK_UKS_NO_719.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060408_NRK_UKS_NO_719.wav,Rundkast,men du føler deg ikke godtatt som et,Rundkast_N2_060408_NRK_UKS_NO_719
12378,08132017_141.wav,../../datasets/NordTrans_TUL/train_small/NRK/08132017_141.wav,NRK,etter scoring av gili rolantsson ,NRK_08132017_141
12379,N2_050201_NRK_D17_NO_501.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050201_NRK_D17_NO_501.wav,Rundkast, og totto osvold som har vært både sjef og programleder for nitimen,Rundkast_N2_050201_NRK_D17_NO_501
12380,N2_051219_NRK_D17_NO_486.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051219_NRK_D17_NO_486.wav,Rundkast,så nå dukka det opp en del ting nå de siste ukene som har gjort at vi,Rundkast_N2_051219_NRK_D17_NO_486
12381,20180509-2_148.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_148.wav,Stortinget,noe som er prioritert ,Stortinget_20180509-2_148
12382,N2_060527_NRK_VPL_NO_964.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060527_NRK_VPL_NO_964.wav,Rundkast, etter tapet av sin nærmeste mann ,Rundkast_N2_060527_NRK_VPL_NO_964
12383,20180131a-10_150.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-10_150.wav,Stortinget,må vi være villige til å gjøre endringer for å tilpasse den til en ny tid,Stortinget_20180131a-10_150
12384,N2_050318_NRK_HON_NO_487.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050318_NRK_HON_NO_487.wav,Rundkast, både ordførarar ,Rundkast_N2_050318_NRK_HON_NO_487
